elapsed_s,wall_time,reference_id,sp_can_unconfirmed,reference_valid_age_ms,reference_count,reference_payload_changes,reference_max_gap_ms,reference_raw,position,delta_position_from_first_sample,velocity,status2_valid_age_ms,status2_count,status2_max_gap_ms,status2_raw,applied_output,bus_voltage_V,motor_current_A,temperature_C,status0_valid_age_ms,status0_raw,status1_age_ms,status1_raw,heartbeat_age_ms,heartbeat_count,heartbeat_max_gap_ms,heartbeat_raw,invalid_frame_count,error_frame_count,candidate_reference_ids
3.496452,2026-09-14T20:53:40.018971-06:00,0x02051081,100.0,14.031171798706055,174,0,22.185325622558594,0000c84200000000,0.00043333336361683905,0.0,8.678436635989328e-09,12.07423210144043,174,20.0958251953125,2b1815320531e339,0.0,12.124542124542081,0.0,24,0.05984306335449219,0000770600182000,168.05195808410645,0000000000400000,14.418840408325195,174,22.072315216064453,ffffffffffffffff,0,0,0x02051081
3.596473,2026-09-14T20:53:40.118991-06:00,0x02051081,100.0,14.081478118896484,179,0,22.185325622558594,0000c84200000000,0.00043333336361683905,0.0,8.678436635989328e-09,12.094497680664062,179,20.0958251953125,2b1815320531e339,0.0,12.124542124542081,0.0,24,0.036716461181640625,0000770600182000,18.033266067504883,0000000000400000,14.466047286987305,179,22.072315216064453,ffffffffffffffff,0,0,0x02051081
3.70205,2026-09-14T20:53:40.224569-06:00,0x02051081,100.0,19.69146728515625,184,0,22.185325622558594,0000c84200000000,0.00043333336361683905,0.0,8.678436635989328e-09,17.6236629486084,184,20.0958251953125,2b1815320531e339,0.0,12.139194139194096,0.0,24,5.65648078918457,0000790600182000,123.6104965209961,0000000000400000,0.044345855712890625,185,22.072315216064453,ffffffffffffffff,0,0,0x02051081
3.802114,2026-09-14T20:53:40.324633-06:00,0x02051081,100.0,19.757747650146484,189,0,22.185325622558594,0000c84200000000,0.00043333336361683905,0.0,8.678436635989328e-09,17.741918563842773,189,20.0958251953125,2b1815320531e339,0.0,12.124542124542081,0.0,24,5.731105804443359,0000770600182000,223.67453575134277,0000000000400000,0.08153915405273438,190,22.072315216064453,ffffffffffffffff,0,0,0x02051081
3.902433,2026-09-14T20:53:40.424952-06:00,0x02051081,100.0,0.03552436828613281,195,0,22.185325622558594,0000c84200000000,0.00043333336361683905,0.0,8.678436635989328e-09,18.059730529785156,194,20.0958251953125,2b1815320531e339,0.0,12.065934065934023,0.0,24,6.039142608642578,00006f0600182000,74.00250434875488,0000000000400000,0.4229545593261719,195,22.072315216064453,ffffffffffffffff,0,0,0x02051081
4.004457,2026-09-14T20:53:40.526976-06:00,0x02051081,100.0,2.078533172607422,200,0,22.185325622558594,0000c84200000000,0.00043333336361683905,0.0,8.678436635989328e-09,0.034809112548828125,200,20.0958251953125,2b1815320531e339,0.0,12.058608058608016,0.0,24,8.074760437011719,00006e0600182000,176.0270595550537,0000000000400000,2.4657249450683594,200,22.072315216064453,ffffffffffffffff,0,0,0x02051081
4.110463,2026-09-14T20:53:40.632982-06:00,0x02051081,100.0,8.064746856689453,205,0,22.185325622558594,0000c84200000000,0.00043333336361683905,0.0,8.678436635989328e-09,6.044864654541016,205,20.0958251953125,2b1815320531e339,0.0,12.058608058608016,0.0,24,14.03665542602539,00006e0600182000,32.03392028808594,0000000000400000,8.454561233520508,205,22.072315216064453,ffffffffffffffff,0,0,0x02051081
4.21646,2026-09-14T20:53:40.738979-06:00,0x02051081,100.0,14.034748077392578,210,0,22.185325622558594,0000c84200000000,0.00043333336361683905,0.0,8.678436635989328e-09,12.044668197631836,210,20.0958251953125,2b1815320531e339,0.0,12.043956043956001,0.0,24,0.03457069396972656,00006c0600182000,138.0307674407959,0000000000400000,14.422178268432617,210,22.072315216064453,ffffffffffffffff,0,0,0x02051081
4.322018,2026-09-14T20:53:40.844536-06:00,0x02051081,100.0,19.623994827270508,215,0,22.185325622558594,0000c84200000000,0.00043333336361683905,0.0,8.678436635989328e-09,17.598390579223633,215,20.0958251953125,2b1815320531e339,0.0,12.036630036629994,0.0,24,5.637884140014648,00006b0600182000,243.58820915222168,0000000000400000,0.035762786865234375,216,22.072315216064453,ffffffffffffffff,0,0,0x02051081
4.422395,2026-09-14T20:53:40.944914-06:00,0x02051081,100.0,0.031232833862304688,221,0,22.185325622558594,0000c84200000000,0.00043333336361683905,0.0,8.678436635989328e-09,18.026113510131836,220,20.0958251953125,2b1815320531e339,0.0,12.029304029303987,0.0,24,5.9757232666015625,00006a0600182000,94.01941299438477,0000000000400000,0.4165172576904297,221,22.072315216064453,ffffffffffffffff,0,0,0x02051081
