elapsed_s,wall_time,reference_id,sp_can_unconfirmed,reference_valid_age_ms,reference_count,reference_payload_changes,reference_max_gap_ms,reference_raw,position,delta_position_from_first_sample,velocity,status2_valid_age_ms,status2_count,status2_max_gap_ms,status2_raw,applied_output,bus_voltage_V,motor_current_A,temperature_C,status0_valid_age_ms,status0_raw,status1_age_ms,status1_raw,heartbeat_age_ms,heartbeat_count,heartbeat_max_gap_ms,heartbeat_raw,invalid_frame_count,error_frame_count,candidate_reference_ids
1.035665,2026-09-14T21:15:24.672310-06:00,0x02051081,,,0,0,0.0,,,,,,0,0.0,,,,,,,,,,,0,0.0,,0,0,
1.136439,2026-09-14T21:15:24.773085-06:00,0x02051081,,,0,0,0.0,,,,,,0,0.0,,,,,,,,,,,0,0.0,,0,0,
1.238192,2026-09-14T21:15:24.874838-06:00,0x02051081,,,0,0,0.0,,,,,,0,0.0,,,,,,,,,,,0,0.0,,0,0,
1.339307,2026-09-14T21:15:24.975951-06:00,0x02051081,,,0,0,0.0,,,,,,0,0.0,,,,,,,,,,,0,0.0,,0,0,
1.440606,2026-09-14T21:15:25.077252-06:00,0x02051081,,,0,0,0.0,,,,,,0,0.0,,,,,,,,,,,0,0.0,,0,0,
1.541462,2026-09-14T21:15:25.178108-06:00,0x02051081,,,0,0,0.0,,,,,,0,0.0,,,,,,,,,,,0,0.0,,0,0,
1.642231,2026-09-14T21:15:25.278876-06:00,0x02051081,,,0,0,0.0,,,,,,0,0.0,,,,,,,,,,,0,0.0,,0,0,
1.742818,2026-09-14T21:15:25.379464-06:00,0x02051081,,,0,0,0.0,,,,,,0,0.0,,,,,,,,,,,0,0.0,,0,0,
1.843354,2026-09-14T21:15:25.480000-06:00,0x02051081,,,0,0,0.0,,,,,,0,0.0,,,,,,,,,,,0,0.0,,0,0,
1.943844,2026-09-14T21:15:25.580491-06:00,0x02051081,,,0,0,0.0,,,,,,0,0.0,,,,,,,,,,,0,0.0,,0,0,
2.04429,2026-09-14T21:15:25.680936-06:00,0x02051081,,,0,0,0.0,,,,,,0,0.0,,,,,,,,,,,0,0.0,,0,0,
2.144992,2026-09-14T21:15:25.781638-06:00,0x02051081,,,0,0,0.0,,,,,,0,0.0,,,,,,,,,,,0,0.0,,0,0,
2.245589,2026-09-14T21:15:25.882235-06:00,0x02051081,,,0,0,0.0,,,,,,0,0.0,,,,,,,,,,,0,0.0,,0,0,
2.346137,2026-09-14T21:15:25.982784-06:00,0x02051081,,,0,0,0.0,,,,,,0,0.0,,,,,,,,,,,0,0.0,,0,0,
2.446731,2026-09-14T21:15:26.083377-06:00,0x02051081,,,0,0,0.0,,,,,,0,0.0,,,,,,,,,,,0,0.0,,0,0,
2.547261,2026-09-14T21:15:26.183907-06:00,0x02051081,,,0,0,0.0,,,,,,0,0.0,,,,,,,,,,,0,0.0,,0,0,
2.647859,2026-09-14T21:15:26.284505-06:00,0x02051081,,,0,0,0.0,,,,,,0,0.0,,,,,,,,,,,0,0.0,,0,0,
2.748389,2026-09-14T21:15:26.385035-06:00,0x02051081,,,0,0,0.0,,,,,,0,0.0,,,,,,,,,,,0,0.0,,0,0,
2.848983,2026-09-14T21:15:26.485630-06:00,0x02051081,,,0,0,0.0,,,,,,0,0.0,,,,,,,,,,,0,0.0,,0,0,
2.949551,2026-09-14T21:15:26.586197-06:00,0x02051081,,,0,0,0.0,,,,,,0,0.0,,,,,,,,,,,0,0.0,,0,0,
3.066585,2026-09-14T21:15:26.703232-06:00,0x02051081,0.0,19.167423248291016,5,0,20.031452178955078,0000000000000000,,,,,0,0.0,,0.0,12.058608058608016,0.0,24,0.03743171691894531,00006e0600182000,,,19.558191299438477,5,20.073652267456055,ffffffffffffffff,0,0,0x02051081
3.166616,2026-09-14T21:15:26.803262-06:00,0x02051081,0.0,19.13762092590332,10,0,20.109176635742188,0000000000000000,,,,,0,0.0,,0.0,12.051282051282008,0.0,24,0.03504753112792969,00006d0600182000,,,19.53291893005371,10,20.168304443359375,ffffffffffffffff,0,0,0x02051081
3.26663,2026-09-14T21:15:26.903276-06:00,0x02051081,0.0,19.25945281982422,15,0,20.109176635742188,0000000000000000,,,,,0,0.0,,0.0,12.051282051282008,0.0,24,0.04076957702636719,00006d0600182000,47.07002639770508,0000000000400000,19.647598266601562,15,20.168304443359375,ffffffffffffffff,0,0,0x02051081
3.367008,2026-09-14T21:15:27.003655-06:00,0x02051081,0.0,19.608020782470703,20,0,20.210742950439453,0000000000000000,,,,,0,0.0,,0.0,12.051282051282008,0.0,24,0.4658699035644531,00006d0600182000,147.44877815246582,0000000000400000,0.032901763916015625,21,20.210742950439453,ffffffffffffffff,0,0,0x02051081
3.467035,2026-09-14T21:15:27.103681-06:00,0x02051081,0.0,19.450664520263672,25,0,20.21932601928711,0000000000000000,,,,,0,0.0,,0.0,12.051282051282008,0.0,24,0.5004405975341797,00006d0600182000,247.47490882873535,0000000000400000,0.0476837158203125,26,20.210742950439453,ffffffffffffffff,0,0,0x02051081
