t_rx_s,t_host_s,rx_unix_s,host_minus_rx_ms,dt_rx_ms,applied_duty,bus_voltage_V,current_A,temperature_C,hard_forward,hard_reverse,soft_forward,soft_reverse,inverted,primary_heartbeat_lock,raw_hex
27.078536987304688,27.078589362000002,1789785071.606024,0.05078315734863281,20.00260353088379,0.19998413037507243,11.897435897435855,2.6739926739926716,24,0,0,0,0,0,1,5819589604182000
27.098683834075928,27.098773491999964,1789785071.6261709,0.08797645568847656,20.146846771240234,0.19998413037507243,11.860805860805819,9.560439560439551,25,0,0,0,0,0,1,5819535610192000
27.11854362487793,27.118600974999936,1789785071.6460307,0.055789947509765625,19.859790802001953,0.19998413037507243,11.853479853479811,7.289377289377283,24,0,0,0,0,0,1,581952760c182000
27.1385715007782,27.138620087000163,1789785071.6660585,0.04696846008300781,20.027875900268555,0.19998413037507243,11.875457875457833,5.567765567765563,25,0,0,0,0,0,1,5819558609192000
27.158531188964844,27.15857804999996,1789785071.6860182,0.045299530029296875,19.959688186645508,0.19998413037507243,11.919413919413877,2.2344322344322323,24,0,0,0,0,0,1,58195bd603182000
27.178550004959106,27.17864492200033,1789785071.706037,0.09369850158691406,20.018815994262695,0.19998413037507243,11.868131868131826,3.7362637362637328,25,0,0,0,0,0,1,5819546606192000
27.19853663444519,27.19861518200014,1789785071.7260237,0.07724761962890625,19.986629486083984,0.19998413037507243,11.890109890109848,0.8058608058608051,24,0,0,0,0,0,1,5819576601182000
27.21853542327881,27.218585886000255,1789785071.7460225,0.04887580871582031,19.998788833618164,0.19998413037507243,11.897435897435855,0.183150183150183,25,0,0,0,0,0,1,5819585600192000
27.23852849006653,27.238582017000226,1789785071.7660155,0.051975250244140625,19.993066787719727,0.19998413037507243,11.919413919413877,0.0366300366300366,25,0,0,0,0,0,1,58195b1600192000
27.258569478988647,27.258615555000233,1789785071.7860565,0.04458427429199219,20.04098892211914,0.19998413037507243,11.860805860805819,1.4285714285714273,24,0,0,0,0,0,1,5819537602182000
27.2785427570343,27.278672630000074,1789785071.8060298,0.12874603271484375,19.973278045654297,0.19998413037507243,11.88278388278384,0.8791208791208783,25,0,0,0,0,0,1,5819568601192000
27.298537254333496,27.298581668000224,1789785071.8260243,0.04267692565917969,19.994497299194336,0.19998413037507243,11.88278388278384,0.0,24,0,0,0,0,0,1,5819560600182000
27.318577527999878,27.318630039000254,1789785071.8460646,0.051021575927734375,20.040273666381836,0.19998413037507243,11.91208791208787,1.5750915750915737,25,0,0,0,0,0,1,58195ab602192000
27.33853054046631,27.33857341000021,1789785071.8660176,0.04124641418457031,19.953012466430664,0.19998413037507243,11.816849816849775,8.82783882783882,24,0,0,0,0,0,1,58194d160f182000
27.358535051345825,27.358594911000182,1789785071.886022,0.05841255187988281,20.0045108795166,0.19998413037507243,11.91208791208787,1.7948717948717932,25,0,0,0,0,0,1,58195a1603192000
27.37868595123291,27.37873322700034,1789785071.906173,0.0457763671875,20.15089988708496,0.19998413037507243,11.860805860805819,0.0732600732600732,24,0,0,0,0,0,1,5819532600182000
27.39853858947754,27.39861511700019,1789785071.9260256,0.07534027099609375,19.852638244628906,0.19998413037507243,11.904761904761862,6.373626373626368,25,0,0,0,0,0,1,581959e60a192000
27.41852331161499,27.418585284000073,1789785071.9460104,0.06031990051269531,19.984722137451172,0.19998413037507243,11.83150183150179,5.494505494505489,24,0,0,0,0,0,1,58194f6609182000
27.438525915145874,27.438570470000286,1789785071.966013,0.04291534423828125,20.00260353088379,0.19998413037507243,11.948717948717906,1.538461538461537,25,0,0,0,0,0,1,58195fa602192000
27.45853304862976,27.458575638000184,1789785071.98602,0.04100799560546875,20.00713348388672,0.19998413037507243,11.88278388278384,0.0366300366300366,24,0,0,0,0,0,1,5819561600182000
27.47853398323059,27.478576028000134,1789785072.006021,0.040531158447265625,20.000934600830078,0.19998413037507243,11.934065934065892,0.0366300366300366,25,0,0,0,0,0,1,58195d1600192000
27.498689651489258,27.498731361999944,1789785072.0261767,0.0400543212890625,20.155668258666992,0.19998413037507243,11.846153846153804,0.10989010989010979,24,0,0,0,0,0,1,5819513600182000
27.518551111221313,27.518675863000226,1789785072.0460382,0.12373924255371094,19.861459732055664,0.19998413037507243,11.934065934065892,0.0,25,0,0,0,0,0,1,58195d0600192000
27.538564682006836,27.538611438000316,1789785072.0660517,0.04506111145019531,20.01357078552246,0.19998413037507243,11.875457875457833,0.0366300366300366,24,0,0,0,0,0,1,5819551600182000
27.558539628982544,27.558606476000023,1789785072.0860267,0.06532669067382812,19.974946975708008,0.19998413037507243,11.926739926739884,0.5860805860805856,25,0,0,0,0,0,1,58195c0601192000
27.578532934188843,27.578602588000194,1789785072.10602,0.06818771362304688,19.993305206298828,0.19998413037507243,11.809523809523768,6.336996336996331,24,0,0,0,0,0,1,58194cd60a182000
27.598568201065063,27.598615089000305,1789785072.1260552,0.045299530029296875,20.035266876220703,0.19998413037507243,11.91208791208787,1.5750915750915737,25,0,0,0,0,0,1,58195ab602192000
27.6185462474823,27.618656719000228,1789785072.1460333,0.10943412780761719,19.978046417236328,0.19998413037507243,11.860805860805819,3.992673992673989,24,0,0,0,0,0,1,581953d606182000
27.638566970825195,27.63862555300011,1789785072.166054,0.057220458984375,20.020723342895508,0.19998413037507243,11.91208791208787,4.652014652014648,25,0,0,0,0,0,1,58195af607192000
27.658562421798706,27.6586072770001,1789785072.1860495,0.043392181396484375,19.995450973510742,0.19998413037507243,11.846153846153804,3.7362637362637328,24,0,0,0,0,0,1,5819516606182000
27.678528785705566,27.678586111000186,1789785072.2060158,0.055789947509765625,19.96636390686035,0.19998413037507243,11.941391941391899,0.9157509157509149,25,0,0,0,0,0,1,58195e9601192000
27.69852304458618,27.69857270400007,1789785072.22601,0.048160552978515625,19.994258880615234,0.19998413037507243,11.88278388278384,0.5860805860805856,24,0,0,0,0,0,1,5819560601182000
27.718528985977173,27.71857614999999,1789785072.246016,0.04553794860839844,20.00594139099121,0.19998413037507243,11.890109890109848,2.4908424908424887,25,0,0,0,0,0,1,5819574604192000
27.73853063583374,27.738595465000344,1789785072.2660177,0.06341934204101562,20.001649856567383,0.19998413037507243,11.88278388278384,0.0366300366300366,24,0,0,0,0,0,1,5819561600182000
27.75852680206299,27.758570522000355,1789785072.2860138,0.04220008850097656,19.996166229248047,0.19998413037507243,11.91208791208787,0.0,25,0,0,0,0,0,1,58195a0600192000
27.778525829315186,27.778573856000094,1789785072.3060129,0.04649162292480469,19.999027252197266,0.19998413037507243,11.875457875457833,0.8424908424908417,24,0,0,0,0,0,1,5819557601182000
27.79851984977722,27.798562559999937,1789785072.326007,0.04100799560546875,19.994020462036133,0.19998413037507243,11.868131868131826,3.113553113553111,25,0,0,0,0,0,1,5819545605192000
27.81852388381958,27.8185650800001,1789785072.346011,0.039577484130859375,20.0040340423584,0.19998413037507243,11.860805860805819,2.6739926739926716,24,0,0,0,0,0,1,5819539604182000
27.838534832000732,27.838607118000255,1789785072.3660219,0.07081031799316406,20.010948181152344,0.19998413037507243,11.88278388278384,2.3076923076923057,24,0,0,0,0,0,1,581956f603182000
27.858559608459473,27.85860276700032,1789785072.3860466,0.041484832763671875,20.024776458740234,0.19998413037507243,11.868131868131826,6.556776556776551,24,0,0,0,0,0,1,581954360b182000
27.87852382659912,27.878575916000045,1789785072.4060109,0.05054473876953125,19.964218139648438,0.19998413037507243,11.838827838827797,9.743589743589736,25,0,0,0,0,0,1,581950a610192000
27.89852023124695,27.898561583000173,1789785072.4260073,0.03981590270996094,19.99640464782715,0.19998413037507243,11.904761904761862,2.2344322344322323,24,0,0,0,0,0,1,581959d603182000
27.91851806640625,27.91857112100024,1789785072.446005,0.0514984130859375,19.997835159301758,0.19998413037507243,11.904761904761862,2.0512820512820493,25,0,0,0,0,0,1,5819598603192000
27.93852400779724,27.938579604000097,1789785072.466011,0.05412101745605469,20.00594139099121,0.19998413037507243,11.897435897435855,1.8315018315018299,24,0,0,0,0,0,1,5819582603182000
27.95855951309204,27.958603734000008,1789785072.4860466,0.04267692565917969,20.035505294799805,0.19998413037507243,11.83150183150179,3.5897435897435863,24,0,0,0,0,0,1,58194f2606182000
27.97868037223816,27.97872482799994,1789785072.5061674,0.04291534423828125,20.120859146118164,0.19998413037507243,11.919413919413877,0.0,25,0,0,0,0,0,1,58195b0600192000
27.998522758483887,27.998564532000273,1789785072.5260098,0.04029273986816406,19.84238624572754,0.19998413037507243,11.88278388278384,0.0,24,0,0,0,0,0,1,5819560600182000
28.01855230331421,28.018592848000026,1789785072.5460393,0.03886222839355469,20.029544830322266,0.19998413037507243,11.875457875457833,3.55311355311355,25,0,0,0,0,0,1,5819551606192000
28.038556337356567,28.038597090000167,1789785072.5660434,0.03910064697265625,20.0040340423584,0.19998413037507243,11.83150183150179,4.4688644688644645,24,0,0,0,0,0,1,58194fa607182000
28.058552265167236,28.05860725699995,1789785072.5860393,0.05340576171875,19.995927810668945,0.19998413037507243,11.897435897435855,2.087912087912086,25,0,0,0,0,0,1,5819589603192000
28.078519582748413,28.07856683199998,1789785072.6060066,0.0457763671875,19.967317581176758,0.19998413037507243,11.853479853479811,4.652014652014648,24,0,0,0,0,0,1,581952f607182000
28.098554611206055,28.09859879600026,1789785072.6260417,0.04267692565917969,20.0350284576416,0.19998413037507243,11.904761904761862,6.923076923076917,25,0,0,0,0,0,1,581959d60b192000
28.11857581138611,28.11871174199996,1789785072.6460629,0.13494491577148438,20.02120018005371,0.19998413037507243,11.853479853479811,1.1355311355311346,24,0,0,0,0,0,1,581952f601182000
28.13851833343506,28.138568779000252,1789785072.6660054,0.049114227294921875,19.942522048950195,0.19998413037507243,11.934065934065892,3.5897435897435863,25,0,0,0,0,0,1,58195d2606192000
28.158554792404175,28.158608705999995,1789785072.6860418,0.05221366882324219,20.03645896911621,0.19998413037507243,11.860805860805819,2.3076923076923057,24,0,0,0,0,0,1,581953f603182000
28.178513288497925,28.178564522000215,1789785072.7060003,0.04982948303222656,19.95849609375,0.19998413037507243,11.926739926739884,0.7692307692307685,25,0,0,0,0,0,1,58195c5601192000
28.198514938354492,28.19857324500026,1789785072.726002,0.056743621826171875,20.001649856567383,0.19998413037507243,11.853479853479811,0.4761904761904758,24,0,0,0,0,0,1,581952d600182000
28.218515872955322,28.218603246000384,1789785072.746003,0.08606910705566406,20.000934600830078,0.19998413037507243,11.956043956043914,0.0,25,0,0,0,0,0,1,5819600600192000
28.2385196685791,28.238593895000122,1789785072.7660067,0.07271766662597656,20.003795623779297,0.19998413037507243,11.846153846153804,0.732600732600732,24,0,0,0,0,0,1,5819514601182000
28.25855278968811,28.258604303000084,1789785072.7860398,0.04982948303222656,20.03312110900879,0.19998413037507243,11.897435897435855,1.465201465201464,25,0,0,0,0,0,1,5819588602192000
28.278675317764282,28.27871565600026,1789785072.8061624,0.038623809814453125,20.122528076171875,0.19998413037507243,11.853479853479811,0.6593406593406588,24,0,0,0,0,0,1,5819522601182000
28.29854679107666,28.298593860999972,1789785072.8260338,0.045299530029296875,19.87147331237793,0.19998413037507243,11.934065934065892,0.0732600732600732,25,0,0,0,0,0,1,58195d2600192000
28.318509578704834,28.31855376900012,1789785072.8459966,0.04267692565917969,19.962787628173828,0.19998413037507243,11.816849816849775,6.446886446886441,24,0,0,0,0,0,1,58194d060b182000
28.33867073059082,28.338707029000034,1789785072.8661578,0.03457069396972656,20.161151885986328,0.19998413037507243,11.868131868131826,7.728937728937722,25,0,0,0,0,0,1,581954360d192000
28.358549118041992,28.35858975200017,1789785072.8860362,0.03886222839355469,19.878387451171875,0.19998413037507243,11.868131868131826,2.7838827838827815,24,0,0,0,0,0,1,581954c604182000
28.378511428833008,28.37856317900014,1789785072.9059985,0.05030632019042969,19.962310791015625,0.19998413037507243,11.941391941391899,0.6593406593406588,25,0,0,0,0,0,1,58195e2601192000
28.398553609848022,28.398610921,1789785072.9260406,0.055789947509765625,20.04218101501465,0.19998413037507243,11.88278388278384,0.5128205128205123,24,0,0,0,0,0,1,581956e600182000
28.418556928634644,28.418602181000097,1789785072.946044,0.04363059997558594,20.003318786621094,0.19998413037507243,11.88278388278384,2.7472527472527446,25,0,0,0,0,0,1,581956b604192000
28.438549280166626,28.438590571000077,1789785072.9660363,0.03981590270996094,19.992351531982422,0.19998413037507243,11.897435897435855,0.8058608058608051,24,0,0,0,0,0,1,5819586601182000
28.45851469039917,28.45855642300012,1789785072.9860017,0.0400543212890625,19.965410232543945,0.19998413037507243,11.919413919413877,0.0,24,0,0,0,0,0,1,58195b0600182000
28.478514194488525,28.47855507200029,1789785073.0060012,0.03933906555175781,19.99950408935547,0.19998413037507243,11.868131868131826,0.2930402930402928,24,0,0,0,0,0,1,5819548600182000
28.498507499694824,28.498548184000356,1789785073.0259945,0.03910064697265625,19.993305206298828,0.19998413037507243,11.853479853479811,1.2454212454212443,25,0,0,0,0,0,1,5819522602192000
28.518558502197266,28.518704834000346,1789785073.0460455,0.14591217041015625,20.051002502441406,0.19998413037507243,11.897435897435855,0.6593406593406588,24,0,0,0,0,0,1,5819582601182000
28.538503408432007,28.53855739000028,1789785073.0659904,0.05245208740234375,19.94490623474121,0.19998413037507243,11.853479853479811,6.300366300366295,25,0,0,0,0,0,1,581952c60a192000
28.558504343032837,28.55856502000006,1789785073.0859914,0.0591278076171875,20.000934600830078,0.19998413037507243,11.853479853479811,8.021978021978015,24,0,0,0,0,0,1,581952b60d182000
28.57854700088501,28.578602614000374,1789785073.106034,0.05412101745605469,20.04265785217285,0.19998413037507243,11.875457875457833,1.7948717948717932,25,0,0,0,0,0,1,5819551603192000
28.59854745864868,28.598595837000175,1789785073.1260345,0.04673004150390625,20.000457763671875,0.19998413037507243,11.91208791208787,2.820512820512818,24,0,0,0,0,0,1,58195ad604182000
28.618509769439697,28.618574005000028,1789785073.1459968,0.06270408630371094,19.962310791015625,0.19998413037507243,11.88278388278384,4.358974358974355,25,0,0,0,0,0,1,5819567607192000
28.63855266571045,28.638597654000023,1789785073.1660397,0.04363059997558594,20.042896270751953,0.19998413037507243,11.875457875457833,4.761904761904757,24,0,0,0,0,0,1,5819552608182000
28.658501625061035,28.658542210000178,1789785073.1859887,0.03886222839355469,19.948959350585938,0.19998413037507243,11.868131868131826,0.10989010989010979,25,0,0,0,0,0,1,5819543600192000
28.678505897521973,28.67854689600017,1789785073.205993,0.03933906555175781,20.0042724609375,0.19998413037507243,11.919413919413877,0.0366300366300366,25,0,0,0,0,0,1,58195b1600192000
28.698500156402588,28.698550693000016,1789785073.2259872,0.049114227294921875,19.994258880615234,0.19998413037507243,11.853479853479811,1.2087912087912076,24,0,0,0,0,0,1,5819521602182000
28.718501806259155,28.718545935000293,1789785073.2459888,0.042438507080078125,20.001649856567383,0.19998413037507243,11.88278388278384,4.578754578754575,25,0,0,0,0,0,1,581956d607192000
28.7385094165802,28.738553047000096,1789785073.2659965,0.041961669921875,20.007610321044922,0.19998413037507243,11.838827838827797,1.2820512820512808,24,0,0,0,0,0,1,5819503602182000
28.758541107177734,28.758581659000356,1789785073.2860281,0.03910064697265625,20.03169059753418,0.19998413037507243,11.904761904761862,1.9780219780219763,25,0,0,0,0,0,1,5819596603192000
28.778504371643066,28.77854414100011,1789785073.3059914,0.03814697265625,19.96326446533203,0.19998413037507243,11.838827838827797,5.201465201465197,24,0,0,0,0,0,1,581950e608182000
28.798505067825317,28.798545513000136,1789785073.325992,0.038623809814453125,20.000696182250977,0.19998413037507243,11.88278388278384,9.04761904761904,25,0,0,0,0,0,1,581956760f192000
28.818502187728882,28.818573625000226,1789785073.3459892,0.06985664367675781,19.997119903564453,0.19998413037507243,11.860805860805819,1.0989010989010979,24,0,0,0,0,0,1,581953e601182000
28.838541746139526,28.838596626000253,1789785073.3660288,0.05316734313964844,20.03955841064453,0.19998413037507243,11.956043956043914,0.3296703296703294,25,0,0,0,0,0,1,5819609600192000
28.858498573303223,28.858542608000334,1789785073.3859856,0.042438507080078125,19.95682716369629,0.19998413037507243,11.860805860805819,0.0366300366300366,24,0,0,0,0,0,1,5819531600182000
28.878547430038452,28.878598739000154,1789785073.4060345,0.049591064453125,20.048856735229492,0.19998413037507243,11.91208791208787,2.087912087912086,25,0,0,0,0,0,1,58195a9603192000
28.898539066314697,28.89858092500026,1789785073.426026,0.04029273986816406,19.991636276245117,0.19998413037507243,11.88278388278384,0.0,24,0,0,0,0,0,1,5819560600182000
28.918538331985474,28.918581648000327,1789785073.4460254,0.041484832763671875,19.999265670776367,0.19998413037507243,11.956043956043914,0.0,25,0,0,0,0,0,1,5819600600192000
28.938501596450806,28.938554667000062,1789785073.4659886,0.0514984130859375,19.96326446533203,0.19998413037507243,11.838827838827797,0.9157509157509149,24,0,0,0,0,0,1,5819509601182000
28.958536863327026,28.958592000999943,1789785073.486024,0.05364418029785156,20.035266876220703,0.19998413037507243,11.897435897435855,0.6593406593406588,25,0,0,0,0,0,1,5819582601192000
28.97849440574646,28.978539354000077,1789785073.5059814,0.04315376281738281,19.957542419433594,0.19998413037507243,11.853479853479811,0.8791208791208783,24,0,0,0,0,0,1,5819528601182000
28.998493432998657,28.998535114000333,1789785073.5259805,0.0400543212890625,19.999027252197266,0.19998413037507243,11.934065934065892,0.2930402930402928,25,0,0,0,0,0,1,58195d8600192000
29.018537282943726,29.018589430000247,1789785073.5460243,0.05054473876953125,20.04384994506836,0.19998413037507243,11.83150183150179,7.032967032967027,24,0,0,0,0,0,1,58194f060c182000
29.03865623474121,29.03869465300022,1789785073.5661433,0.036716461181640625,20.11895179748535,0.19998413037507243,11.897435897435855,3.260073260073257,25,0,0,0,0,0,1,5819589605192000
29.058536052703857,29.05858850599998,1789785073.586023,0.05078315734863281,19.879817962646484,0.19998413037507243,11.860805860805819,2.7838827838827815,24,0,0,0,0,0,1,581953c604182000
29.078533172607422,29.07857552500036,1789785073.6060202,0.040531158447265625,19.997119903564453,0.19998413037507243,11.91208791208787,4.2490842490842455,25,0,0,0,0,0,1,58195a4607192000
29.098535776138306,29.09857689599994,1789785073.6260228,0.039577484130859375,20.00260353088379,0.19998413037507243,11.846153846153804,4.542124542124538,24,0,0,0,0,0,1,581951c607182000
29.118560552597046,29.118659009000112,1789785073.6460476,0.09703636169433594,20.024776458740234,0.19998413037507243,11.926739926739884,1.1355311355311346,25,0,0,0,0,0,1,58195cf601192000
29.138628482818604,29.138697713000056,1789785073.6661155,0.06771087646484375,20.067930221557617,0.19998413037507243,11.919413919413877,0.0366300366300366,24,0,0,0,0,0,1,58195b1600182000
29.158501148223877,29.158572047000234,1789785073.6859882,0.06937980651855469,19.872665405273438,0.19998413037507243,11.919413919413877,0.0366300366300366,25,0,0,0,0,0,1,58195b1600192000
29.178596019744873,29.178647103999992,1789785073.706083,0.04935264587402344,20.094871520996094,0.19998413037507243,11.853479853479811,1.7216117216117202,24,0,0,0,0,0,1,581952f602182000
29.198522090911865,29.198620957000003,1789785073.7260091,0.0972747802734375,19.926071166992188,0.19998413037507243,11.926739926739884,0.0,24,0,0,0,0,0,1,58195c0600182000
29.21850562095642,29.2186223650001,1789785073.7459927,0.11587142944335938,19.983530044555664,0.19998413037507243,11.897435897435855,0.0,24,0,0,0,0,0,1,5819580600182000
29.238486289978027,29.23851792100004,1789785073.7659733,0.029802322387695312,19.980669021606445,0.19998413037507243,11.875457875457833,0.8424908424908417,25,0,0,0,0,0,1,5819557601192000
29.258537769317627,29.258602478000284,1789785073.7860248,0.06341934204101562,20.05147933959961,0.19998413037507243,11.868131868131826,0.0732600732600732,24,0,0,0,0,0,1,5819542600182000
29.278560161590576,29.27870470100015,1789785073.8060472,0.14400482177734375,20.02239227294922,0.19998413037507243,11.875457875457833,0.7692307692307685,25,0,0,0,0,0,1,5819555601192000
29.29849362373352,29.298550720000094,1789785073.8259807,0.05555152893066406,19.933462142944336,0.19998413037507243,11.875457875457833,2.0512820512820493,24,0,0,0,0,0,1,5819558603182000
29.31849765777588,29.318544554000255,1789785073.8459847,0.04506111145019531,20.0040340423584,0.19998413037507243,11.853479853479811,8.058608058608051,25,0,0,0,0,0,1,581952c60d192000
29.33853006362915,29.338572167000166,1789785073.866017,0.04029273986816406,20.032405853271484,0.19998413037507243,11.875457875457833,2.087912087912086,24,0,0,0,0,0,1,5819559603182000
29.358494520187378,29.358535203999963,1789785073.8859816,0.03910064697265625,19.96445655822754,0.19998413037507243,11.890109890109848,1.904761904761903,24,0,0,0,0,0,1,5819574603182000
29.37848949432373,29.37855381600002,1789785073.9059765,0.06270408630371094,19.99497413635254,0.19998413037507243,11.868131868131826,6.556776556776551,24,0,0,0,0,0,1,581954360b182000
29.398501873016357,29.398579020999932,1789785073.925989,0.07581710815429688,20.012378692626953,0.19998413037507243,11.838827838827797,9.780219780219772,25,0,0,0,0,0,1,581950b610192000
29.418543100357056,29.418660559000273,1789785073.9460301,0.1163482666015625,20.041227340698242,0.19998413037507243,11.91208791208787,0.8791208791208783,24,0,0,0,0,0,1,58195a8601182000
29.438502311706543,29.43857452300017,1789785073.9659894,0.0705718994140625,19.959211349487305,0.19998413037507243,11.897435897435855,0.7692307692307685,25,0,0,0,0,0,1,5819585601192000
29.458491802215576,29.458537209000042,1789785073.9859788,0.0438690185546875,19.989490509033203,0.19998413037507243,11.897435897435855,0.6593406593406588,25,0,0,0,0,0,1,5819582601192000
29.47853136062622,29.478580727999997,1789785074.0060184,0.0476837158203125,20.03955841064453,0.19998413037507243,11.846153846153804,1.355311355311354,24,0,0,0,0,0,1,5819515602182000
29.498490571975708,29.498532265999984,1789785074.0259776,0.03981590270996094,19.959211349487305,0.19998413037507243,11.926739926739884,0.0366300366300366,25,0,0,0,0,0,1,58195c1600192000
29.518567323684692,29.518703823000124,1789785074.0460544,0.1354217529296875,20.076751708984375,0.19998413037507243,11.890109890109848,0.0366300366300366,24,0,0,0,0,0,1,5819571600182000
29.53849220275879,29.538549824000256,1789785074.0659792,0.05602836608886719,19.92487907409668,0.19998413037507243,11.88278388278384,2.1978021978021958,25,0,0,0,0,0,1,581956c603192000
29.55850100517273,29.558566973000325,1789785074.085988,0.06461143493652344,20.00880241394043,0.19998413037507243,11.83150183150179,1.7582417582417567,24,0,0,0,0,0,1,58194f0603182000
29.578498125076294,29.578566491999936,1789785074.1059852,0.06699562072753906,19.997119903564453,0.19998413037507243,11.919413919413877,0.40293040293040255,25,0,0,0,0,0,1,58195bb600192000
29.598491191864014,29.598534678000306,1789785074.1259782,0.041961669921875,19.993066787719727,0.19998413037507243,11.846153846153804,4.029304029304026,24,0,0,0,0,0,1,581951e606182000
29.618510007858276,29.61860804900016,1789785074.145997,0.09679794311523438,20.018815994262695,0.19998413037507243,11.88278388278384,7.362637362637356,25,0,0,0,0,0,1,581956960c192000
29.63848876953125,29.638536013000248,1789785074.1659758,0.04553794860839844,19.978761672973633,0.19998413037507243,11.838827838827797,2.7838827838827815,24,0,0,0,0,0,1,581950c604182000
29.65848445892334,29.658526791999975,1789785074.1859715,0.04076957702636719,19.995689392089844,0.19998413037507243,11.941391941391899,0.183150183150183,25,0,0,0,0,0,1,58195e5600192000
29.678524494171143,29.678563571000268,1789785074.2060115,0.03743171691894531,20.040035247802734,0.19998413037507243,11.846153846153804,4.3223443223443185,24,0,0,0,0,0,1,5819516607182000
29.698529958724976,29.69861466400016,1789785074.226017,0.08344650268554688,20.005464553833008,0.19998413037507243,11.91208791208787,5.567765567765563,25,0,0,0,0,0,1,58195a8609192000
29.718528032302856,29.718575091000275,1789785074.246015,0.04553794860839844,19.99807357788086,0.19998413037507243,11.875457875457833,1.538461538461537,24,0,0,0,0,0,1,581955a602182000
29.738529443740845,29.7385931660001,1789785074.2660165,0.06222724914550781,20.00141143798828,0.19998413037507243,11.96336996336992,1.648351648351647,25,0,0,0,0,0,1,581961d602192000
29.75848960876465,29.758537037000224,1789785074.2859766,0.0457763671875,19.96016502380371,0.19998413037507243,11.868131868131826,0.5860805860805856,24,0,0,0,0,0,1,5819540601182000
29.778489589691162,29.77853216800031,1789785074.3059766,0.04100799560546875,19.999980926513672,0.19998413037507243,11.934065934065892,1.6849816849816834,25,0,0,0,0,0,1,58195de602192000
29.798524141311646,29.798565372000212,1789785074.3260112,0.039577484130859375,20.0345516204834,0.19998413037507243,11.88278388278384,0.0366300366300366,24,0,0,0,0,0,1,5819561600182000
29.818485260009766,29.81852491000018,1789785074.3459723,0.03814697265625,19.961118698120117,0.19998413037507243,11.948717948717906,0.0,25,0,0,0,0,0,1,58195f0600192000
29.83848524093628,29.838525522000054,1789785074.3659723,0.038623809814453125,19.999980926513672,0.19998413037507243,11.860805860805819,0.0366300366300366,24,0,0,0,0,0,1,5819531600182000
29.85848569869995,29.858524949000184,1789785074.3859727,0.037670135498046875,20.000457763671875,0.19998413037507243,11.941391941391899,0.0366300366300366,25,0,0,0,0,0,1,58195e1600192000
29.878487586975098,29.878548765000232,1789785074.4059746,0.059604644775390625,20.001888275146484,0.19998413037507243,11.875457875457833,0.0,24,0,0,0,0,0,1,5819550600182000
29.89848494529724,29.898533653999948,1789785074.425972,0.04696846008300781,19.997358322143555,0.19998413037507243,11.948717948717906,0.0,25,0,0,0,0,0,1,58195f0600192000
29.91848063468933,29.91852443300013,1789785074.4459677,0.04220008850097656,19.995689392089844,0.19998413037507243,11.824175824175782,2.271062271062269,24,0,0,0,0,0,1,58194ee603182000
29.93852210044861,29.938570749000064,1789785074.4660091,0.04696846008300781,20.041465759277344,0.19998413037507243,11.926739926739884,0.0,25,0,0,0,0,0,1,58195c0600192000
29.958532571792603,29.958597639000345,1789785074.4860196,0.06365776062011719,20.01047134399414,0.19998413037507243,11.88278388278384,0.0,24,0,0,0,0,0,1,5819560600182000
29.97848391532898,29.978532714000266,1789785074.505971,0.047206878662109375,19.951343536376953,0.19998413037507243,11.897435897435855,1.5018315018315005,25,0,0,0,0,0,1,5819589602192000
29.998520374298096,29.998562640000273,1789785074.5260074,0.040531158447265625,20.03645896911621,0.19998413037507243,11.80219780219776,4.761904761904757,24,0,0,0,0,0,1,58194b2608182000
30.01847815513611,30.01875003100031,1789785074.5459652,0.2713203430175781,19.957780838012695,0.24998016296884054,11.728937728937687,7.142857142857136,24,0,0,0,0,0,1,ae1f41360c182000
30.038506507873535,30.038610513000094,1789785074.5659935,0.10275840759277344,20.028352737426758,0.24998016296884054,11.816849816849775,3.260073260073257,24,0,0,0,0,0,1,ae1f4d9605182000
30.058476209640503,30.058538236000004,1789785074.5859632,0.06031990051269531,19.969701766967773,0.24998016296884054,11.83150183150179,3.8461538461538427,24,0,0,0,0,0,1,ae1f4f9606182000
30.078481197357178,30.078528070000175,1789785074.6059682,0.045299530029296875,20.004987716674805,0.24998016296884054,11.83150183150179,6.77655677655677,24,0,0,0,0,0,1,ae1f4f960b182000
30.09847664833069,30.09852321900007,1789785074.6259637,0.04482269287109375,19.995450973510742,0.24998016296884054,11.83150183150179,6.739926739926734,25,0,0,0,0,0,1,ae1f4f860b192000
30.11851167678833,30.118695960999958,1789785074.6459987,0.1838207244873047,20.0350284576416,0.24998016296884054,11.890109890109848,2.3076923076923057,25,0,0,0,0,0,1,ae1f57f603192000
30.13848853111267,30.138581794999936,1789785074.6659756,0.09202957153320312,19.97685432434082,0.24998016296884054,11.890109890109848,7.179487179487173,25,0,0,0,0,0,1,ae1f57460c192000
30.15847373008728,30.158543166000072,1789785074.6859608,0.06794929504394531,19.985198974609375,0.24998016296884054,11.897435897435855,3.003663003663001,25,0,0,0,0,0,1,ae1f582605192000
30.17848038673401,30.178536500000064,1789785074.7059674,0.054836273193359375,20.006656646728516,0.24998016296884054,11.846153846153804,7.3992673992673925,24,0,0,0,0,0,1,ae1f51a60c182000
30.198481559753418,30.198548798000047,1789785074.7259686,0.06580352783203125,20.00117301940918,0.24998016296884054,11.83150183150179,7.069597069597063,24,0,0,0,0,0,1,ae1f4f160c182000
