t_rx_s,t_host_s,rx_unix_s,host_minus_rx_ms,dt_rx_ms,velocity_rpm,position_rot,raw_hex
124.03685259819031,124.03690999400033,1789785168.5643396,0.055551529,19.99974250793457,5451.429199,5519.834961,6f5baa45ae7eac45
124.05689787864685,124.05695406900031,1789785168.584385,0.054597855,20.04528045654297,5451.429199,5521.679688,6f5baa45708dac45
124.0768940448761,124.07695760700017,1789785168.604381,0.061750412,19.996166229248047,5451.429199,5523.500488,6f5baa45019cac45
124.09685397148132,124.09690733000025,1789785168.624341,0.051736832,19.95992660522461,5451.429199,5525.321289,6f5baa4592aaac45
124.11688661575317,124.1169489050003,1789785168.6443737,0.060796738,20.032644271850586,5445.714844,5527.14209,b82daa4523b9ac45
124.1368899345398,124.13694346200009,1789785168.664377,0.051736832,20.003318786621094,5445.714844,5528.986816,b82daa45e5c7ac45
124.15688490867615,124.15693788900035,1789785168.684372,0.051259995,19.99497413635254,5445.714844,5530.807617,b82daa4576d6ac45
124.17685294151306,124.17691250100006,1789785169,0.057935715,19.968032836914062,5451.429199,5532.628418,6f5baa4507e5ac45
124.19685530662537,124.19691053900033,1789785168.7243423,0.05364418,20.002365112304688,5451.429199,5534.449219,6f5baa4598f3ac45
124.2168607711792,124.21697311400021,1789785168.7443478,0.110626221,20.005464553833008,5451.429199,5536.270508,6f5baa452a02ad45
124.23689079284668,124.23695120699995,1789785168.7643778,0.058650970458984375,20.03002166748047,5445.714844,5538.115234,b82daa45ec10ad45
124.25686454772949,124.25693250400036,1789785168.7843516,0.066280365,19.97375488,5445.714844,5539.936035,b82daa457d1fad45
124.27685689926147,124.27691476400014,1789785168.804344,0.056266785,19.992351531982422,5445.714844,5541.756836,b82daa450e2ead45
124.29688453674316,124.29694711699995,1789785168.8243716,0.060796738,20.027637481689453,5445.714844,5543.577637,b82daa459f3cad45
124.31688833236694,124.31695078500024,1789785168.8443754,0.060796738,20.003795623779297,5445.714844,5545.398438,b82daa45304bad45
124.33684778213501,124.33689939700025,1789785168.8643348,0.049829483,19.959449768066406,5445.714844,5547.219238,b82daa45c159ad45
124.35692644119263,124.35698949000016,1789785168.8844135,0.061511993408203125,20.078659057617188,5445.714844,5549.063965,b82daa458368ad45
124.37684798240662,124.37690130600004,1789785168.904335,0.051498413,19.921541213989258,5445.714844,5550.86084,b82daa45e376ad45
124.39686107635498,124.39702141800035,1789785168.924348,0.15878677368164062,20.013093948364258,5445.714844,5552.705566,b82daa45a585ad45
124.41689133644104,124.41695797400007,1789785168.9443784,0.065088272,20.03026008605957,5445.714844,5554.526367,b82daa453694ad45
124.43684601783752,124.43689612300022,1789785168.964333,0.048398972,19.954681396484375,5440.000488,5556.347168,0100aa45c7a2ad45
124.4567060470581,124.45677982799998,1789785168.984193,0.072240829,19.860029220581055,5440.000488,5558.167969,0100aa4558b1ad45
124.47691655158997,124.47704532900025,1789785169.0044036,0.1270771026611328,20.21050453186035,5440.000488,5560.013184,0100aa451bc0ad45
124.49692463874817,124.49699088500029,1789785169.0244117,0.064849854,20.008087158203125,5440.000488,5561.833984,0100aa45accead45
124.5168821811676,124.51694681200024,1789785169.0443692,0.062942505,19.957542419433594,5440.000488,5563.654785,0100aa453dddad45
124.53688478469849,124.53695066499995,1789785169.0643718,0.064134598,20.00260353088379,5440.000488,5565.475586,0100aa45ceebad45
124.55691742897034,124.55698035100022,1789785169.0844045,0.061273575,20.032644271850586,5440.000488,5567.296387,0100aa455ffaad45
124.57688689231873,124.57695159200011,1789785169.104374,0.062942505,19.969463348388672,5440.000488,5569.117188,0100aa45f008ae45
124.59688758850098,124.59695968599999,1789785169.1243746,0.070571899,20.000696182250977,5440.000488,5570.961914,0100aa45b217ae45
124.61691880226135,124.61698235400036,1789785169.1444058,0.061988831,20.031213760375977,5440.000488,5572.782715,0100aa454326ae45
124.6368579864502,124.63691705800011,1789785169.164345,0.057458878,19.939184188842773,5440.000488,5574.603516,0100aa45d434ae45
124.65687298774719,124.65692363300013,1789785169,0.049114227294921875,20.01500129699707,5440.000488,5576.424316,0100aa456543ae45
124.67691850662231,124.67695883800025,1789785169.2044055,0.038623809814453125,20.04551887512207,5440.000488,5578.269043,0100aa452752ae45
124.69688391685486,124.69695432000026,1789785169.224371,0.068902969,19.965410232543945,5440.000488,5580.089844,0100aa45b860ae45
124.7169144153595,124.71697639500007,1789785169.2444015,0.060319901,20.030498504638672,5440.000488,5581.911133,0100aa454a6fae45
